destination_name,country,continent,type,avg_cost_(usd/day),best_season,avg_rating,annual_visitors_(m),unesco_site,id,city,region,short_description,latitude,longitude,avg_temp_monthly,ideal_durations,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion
Lush Valley,Germany,Europe,Historical,200.88,Summer,4.6,9.49,Yes,ae4f0783-8381-40aa-a59f-21ac90f3ac43,Leipzig,europe,"Charming cobblestone streets, vibrant arts scene, and lively music venues create a welcoming vibe that's both culturally rich and refreshingly laid-back.",51.3406321,12.3747329,"{""1"":{""avg"":2.4,""max"":4.8,""min"":-0.2},""2"":{""avg"":3.4,""max"":7.1,""min"":-0.2},""3"":{""avg"":5.8,""max"":10.5,""min"":1.4},""4"":{""avg"":9.5,""max"":14.8,""min"":3.9},""5"":{""avg"":14.2,""max"":19.7,""min"":8.2},""6"":{""avg"":19,""max"":24.8,""min"":13.1},""7"":{""avg"":20.1,""max"":26,""min"":14.2},""8"":{""avg"":20.2,""max"":26,""min"":14.4},""9"":{""avg"":15.8,""max"":21.4,""min"":10.5},""10"":{""avg"":11.2,""max"":15.5,""min"":7.4},""11"":{""avg"":6.1,""max"":9.2,""min"":3.1},""12"":{""avg"":4.1,""max"":6.5,""min"":1.5}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0
Lush Valley,Germany,Europe,Historical,200.88,Summer,4.6,9.49,Yes,b896db96-451a-4b69-aa09-60c677573869,Nuremberg,europe,"Charming medieval streets, vibrant markets, and a rich history offer a delightful blend of old-world charm and modern vibrancy.",49.453872,11.077298,"{""1"":{""avg"":1.6,""max"":4.5,""min"":-1.6},""2"":{""avg"":2.9,""max"":7,""min"":-1.1},""3"":{""avg"":5.8,""max"":11.3,""min"":0.3},""4"":{""avg"":9.6,""max"":15.8,""min"":3},""5"":{""avg"":14.1,""max"":19.9,""min"":7.6},""6"":{""avg"":18.9,""max"":25,""min"":12.3},""7"":{""avg"":20.2,""max"":26.5,""min"":13.4},""8"":{""avg"":19.9,""max"":26.4,""min"":13.5},""9"":{""avg"":15.2,""max"":21.4,""min"":9.3},""10"":{""avg"":10.5,""max"":15.4,""min"":5.7},""11"":{""avg"":5.4,""max"":8.8,""min"":1.9},""12"":{""avg"":2.9,""max"":5.6,""min"":0}}","[""Short trip"",""Weekend""]",Mid-range,4.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,d5bca023-e7ef-45a6-bbf3-f27313ce544d,Heidelberg,europe,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",49.4093582,8.694724,"{""1"":{""avg"":3.1,""max"":6,""min"":0.4},""2"":{""avg"":5,""max"":9,""min"":1.8},""3"":{""avg"":7.1,""max"":11.5,""min"":3.5},""4"":{""avg"":9.2,""max"":14.1,""min"":4.5},""5"":{""avg"":14.8,""max"":19.6,""min"":10},""6"":{""avg"":20.3,""max"":25.4,""min"":14.8},""7"":{""avg"":20.8,""max"":25.8,""min"":15.6},""8"":{""avg"":21,""max"":26.2,""min"":16.2},""9"":{""avg"":17.1,""max"":22.2,""min"":12.7},""10"":{""avg"":12.7,""max"":17.1,""min"":9},""11"":{""avg"":6.6,""max"":9.4,""min"":3.9},""12"":{""avg"":4.1,""max"":6.4,""min"":1.8}}","[""Short trip"",""Weekend""]",Mid-range,5.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,45c083b3-fc34-4d42-b74a-cd9dffe4156a,Berlin,europe,"Eclectic streets filled with history, art, and a dynamic cultural scene create an atmosphere that's both invigorating and deeply engaging.",52.510885,13.3989367,"{""1"":{""avg"":2.3,""max"":4.3,""min"":0.3},""2"":{""avg"":3.4,""max"":6.4,""min"":0.6},""3"":{""avg"":6.1,""max"":10.3,""min"":2},""4"":{""avg"":9.8,""max"":14.5,""min"":5.1},""5"":{""avg"":14.7,""max"":19.5,""min"":9.4},""6"":{""avg"":19.5,""max"":24.7,""min"":14},""7"":{""avg"":19.9,""max"":24.7,""min"":15},""8"":{""avg"":20.2,""max"":25.3,""min"":15.3},""9"":{""avg"":15.8,""max"":20.8,""min"":11.4},""10"":{""avg"":10.9,""max"":14.5,""min"":7.8},""11"":{""avg"":6.1,""max"":8.5,""min"":3.8},""12"":{""avg"":3.9,""max"":5.7,""min"":2}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,5.0,3.0,2.0,1.0,5.0,4.0,3.0,5.0,2.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,d7e45496-f17a-4187-a9a5-ce30958370bf,Munich,europe,"Historic streets filled with the aroma of pretzels and beer, vibrant festivals, and a charming blend of tradition and modernity await.",48.1371079,11.5753822,"{""1"":{""avg"":1.8,""max"":5,""min"":-1.2},""2"":{""avg"":3.6,""max"":7.5,""min"":0.2},""3"":{""avg"":6.4,""max"":11.3,""min"":2.1},""4"":{""avg"":10.1,""max"":15.6,""min"":4.9},""5"":{""avg"":14,""max"":19.3,""min"":9},""6"":{""avg"":19,""max"":24.6,""min"":13.7},""7"":{""avg"":20.6,""max"":26.3,""min"":15.2},""8"":{""avg"":20.2,""max"":26,""min"":15},""9"":{""avg"":15.5,""max"":20.9,""min"":10.8},""10"":{""avg"":11.1,""max"":16,""min"":7.1},""11"":{""avg"":5.6,""max"":9.1,""min"":2.6},""12"":{""avg"":3.1,""max"":6.2,""min"":0.3}}","[""Day trip"",""Weekend"",""Short trip""]",Mid-range,5.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,139d05b0-435f-42e5-850f-3aa57ac0fefb,Freiburg,europe,"Charming cobblestone streets, lush greenery, and a welcoming vibe create a perfect blend of nature and history, inviting you to explore leisurely.",47.9960901,7.8494005,"{""1"":{""avg"":2.1,""max"":5.8,""min"":-1.1},""2"":{""avg"":4.2,""max"":8.5,""min"":0.6},""3"":{""avg"":6.6,""max"":11.8,""min"":2.1},""4"":{""avg"":9.5,""max"":15.2,""min"":4.1},""5"":{""avg"":13.5,""max"":19.1,""min"":8.1},""6"":{""avg"":18.2,""max"":24,""min"":12.6},""7"":{""avg"":19.8,""max"":25.9,""min"":14},""8"":{""avg"":19.6,""max"":25.8,""min"":14.1},""9"":{""avg"":15.2,""max"":21.1,""min"":10.4},""10"":{""avg"":11.2,""max"":16.3,""min"":7.1},""11"":{""avg"":5.9,""max"":9.8,""min"":2.5},""12"":{""avg"":3.7,""max"":7.4,""min"":0.5}}","[""Short trip"",""Weekend""]",Mid-range,4.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,a87511bd-77f4-4afc-977e-730d34c1c7bd,Rostock,europe,"Charming cobblestone streets and historic architecture meet the refreshing sea breeze, creating a welcoming blend of maritime history and modern vibrancy.",54.0886707,12.1400211,"{""1"":{""avg"":2.1,""max"":4.2,""min"":-0.3},""2"":{""avg"":2.7,""max"":5.6,""min"":-0.2},""3"":{""avg"":4.6,""max"":8.5,""min"":0.7},""4"":{""avg"":7.8,""max"":12.7,""min"":2.6},""5"":{""avg"":12.7,""max"":17.8,""min"":6.8},""6"":{""avg"":16.9,""max"":22.2,""min"":10.8},""7"":{""avg"":17.6,""max"":22.7,""min"":12.1},""8"":{""avg"":18.2,""max"":23.7,""min"":12.3},""9"":{""avg"":14.7,""max"":19.8,""min"":9.7},""10"":{""avg"":10.4,""max"":13.9,""min"":6.6},""11"":{""avg"":5.8,""max"":8.2,""min"":3.1},""12"":{""avg"":3.6,""max"":5.5,""min"":1.3}}","[""Short trip"",""Weekend""]",Mid-range,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,bbbaa3f2-5a06-4e14-9626-0ec02a43b129,Hamburg,europe,"A lively port city where historic architecture meets modern design, offering a relaxed vibe with waterfront strolls and bustling markets.",53.550341,10.000654,"{""1"":{""avg"":2.9,""max"":5.1,""min"":0.4},""2"":{""avg"":3.6,""max"":6.6,""min"":0.4},""3"":{""avg"":5.6,""max"":9.7,""min"":1.5},""4"":{""avg"":8.6,""max"":13.6,""min"":3.4},""5"":{""avg"":13.2,""max"":18.5,""min"":7.6},""6"":{""avg"":17.4,""max"":22.7,""min"":11.6},""7"":{""avg"":18.1,""max"":23.1,""min"":13},""8"":{""avg"":18.5,""max"":23.8,""min"":13.1},""9"":{""avg"":15.1,""max"":20,""min"":10.4},""10"":{""avg"":11,""max"":14.6,""min"":7.4},""11"":{""avg"":6.4,""max"":8.9,""min"":3.6},""12"":{""avg"":4.6,""max"":6.6,""min"":2.2}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,3c17a4a0-29e4-4aba-aaba-8f6e831349f1,Lübeck,europe,Charming cobblestone streets lined with medieval architecture and the scent of marzipan create an inviting and cozy atmosphere for exploration.,53.866444,10.684738,"{""1"":{""avg"":2.6,""max"":4.8,""min"":0},""2"":{""avg"":3.1,""max"":6.3,""min"":-0.3},""3"":{""avg"":5.1,""max"":9.5,""min"":0.6},""4"":{""avg"":8.1,""max"":13.4,""min"":2.5},""5"":{""avg"":12.9,""max"":18.5,""min"":6.8},""6"":{""avg"":17.1,""max"":22.8,""min"":10.9},""7"":{""avg"":17.9,""max"":23.4,""min"":12.2},""8"":{""avg"":18.2,""max"":23.9,""min"":12.4},""9"":{""avg"":14.8,""max"":20.1,""min"":9.4},""10"":{""avg"":10.6,""max"":14.5,""min"":6.9},""11"":{""avg"":6.1,""max"":8.5,""min"":3.1},""12"":{""avg"":4.2,""max"":6.2,""min"":1.8}}","[""Short trip"",""Weekend""]",Mid-range,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,9a4f8eec-e269-42bb-96bd-4c0e0a82df57,Frankfurt,europe,"Skyscrapers and historic charm blend seamlessly, offering a dynamic cityscape where modernity meets tradition, all underlined by a vibrant cultural scene.",50.1106444,8.6820917,"{""1"":{""avg"":3.6,""max"":5.8,""min"":1.3},""2"":{""avg"":4.9,""max"":8.2,""min"":1.9},""3"":{""avg"":7.8,""max"":12.2,""min"":3.7},""4"":{""avg"":11.3,""max"":16.7,""min"":6.1},""5"":{""avg"":15.5,""max"":20.9,""min"":10.3},""6"":{""avg"":20.1,""max"":25.7,""min"":14.7},""7"":{""avg"":21.4,""max"":27.2,""min"":16.1},""8"":{""avg"":21.3,""max"":27.1,""min"":16.1},""9"":{""avg"":16.9,""max"":22.4,""min"":12.2},""10"":{""avg"":12,""max"":16,""min"":8.5},""11"":{""avg"":7,""max"":9.7,""min"":4.5},""12"":{""avg"":4.8,""max"":6.8,""min"":2.8}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,1c6eef16-2336-40a1-831c-7f079f7f8699,Cologne,europe,"Charming cobblestone streets, the majestic cathedral, and lively beer halls create a welcoming atmosphere filled with history and vibrant local culture.",50.938361,6.959974,"{""1"":{""avg"":4.2,""max"":6.6,""min"":1.8},""2"":{""avg"":5.6,""max"":9,""min"":2.4},""3"":{""avg"":7.9,""max"":12.3,""min"":3.9},""4"":{""avg"":11,""max"":16.1,""min"":5.8},""5"":{""avg"":15.2,""max"":20.6,""min"":9.9},""6"":{""avg"":19.5,""max"":24.8,""min"":14.2},""7"":{""avg"":20.4,""max"":25.8,""min"":15.3},""8"":{""avg"":20.4,""max"":25.9,""min"":15.5},""9"":{""avg"":16.5,""max"":21.9,""min"":11.9},""10"":{""avg"":12.5,""max"":16.4,""min"":9.1},""11"":{""avg"":7.9,""max"":10.8,""min"":5.1},""12"":{""avg"":6,""max"":8.3,""min"":3.5}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,ae4f0783-8381-40aa-a59f-21ac90f3ac43,Leipzig,europe,"Charming cobblestone streets, vibrant arts scene, and lively music venues create a welcoming vibe that's both culturally rich and refreshingly laid-back.",51.3406321,12.3747329,"{""1"":{""avg"":2.4,""max"":4.8,""min"":-0.2},""2"":{""avg"":3.4,""max"":7.1,""min"":-0.2},""3"":{""avg"":5.8,""max"":10.5,""min"":1.4},""4"":{""avg"":9.5,""max"":14.8,""min"":3.9},""5"":{""avg"":14.2,""max"":19.7,""min"":8.2},""6"":{""avg"":19,""max"":24.8,""min"":13.1},""7"":{""avg"":20.1,""max"":26,""min"":14.2},""8"":{""avg"":20.2,""max"":26,""min"":14.4},""9"":{""avg"":15.8,""max"":21.4,""min"":10.5},""10"":{""avg"":11.2,""max"":15.5,""min"":7.4},""11"":{""avg"":6.1,""max"":9.2,""min"":3.1},""12"":{""avg"":4.1,""max"":6.5,""min"":1.5}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0
Hidden Valley,Germany,Europe,Nature,167.96,Spring,4.7,0.63,No,b896db96-451a-4b69-aa09-60c677573869,Nuremberg,europe,"Charming medieval streets, vibrant markets, and a rich history offer a delightful blend of old-world charm and modern vibrancy.",49.453872,11.077298,"{""1"":{""avg"":1.6,""max"":4.5,""min"":-1.6},""2"":{""avg"":2.9,""max"":7,""min"":-1.1},""3"":{""avg"":5.8,""max"":11.3,""min"":0.3},""4"":{""avg"":9.6,""max"":15.8,""min"":3},""5"":{""avg"":14.1,""max"":19.9,""min"":7.6},""6"":{""avg"":18.9,""max"":25,""min"":12.3},""7"":{""avg"":20.2,""max"":26.5,""min"":13.4},""8"":{""avg"":19.9,""max"":26.4,""min"":13.5},""9"":{""avg"":15.2,""max"":21.4,""min"":9.3},""10"":{""avg"":10.5,""max"":15.4,""min"":5.7},""11"":{""avg"":5.4,""max"":8.8,""min"":1.9},""12"":{""avg"":2.9,""max"":5.6,""min"":0}}","[""Short trip"",""Weekend""]",Mid-range,4.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,d5bca023-e7ef-45a6-bbf3-f27313ce544d,Heidelberg,europe,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",49.4093582,8.694724,"{""1"":{""avg"":3.1,""max"":6,""min"":0.4},""2"":{""avg"":5,""max"":9,""min"":1.8},""3"":{""avg"":7.1,""max"":11.5,""min"":3.5},""4"":{""avg"":9.2,""max"":14.1,""min"":4.5},""5"":{""avg"":14.8,""max"":19.6,""min"":10},""6"":{""avg"":20.3,""max"":25.4,""min"":14.8},""7"":{""avg"":20.8,""max"":25.8,""min"":15.6},""8"":{""avg"":21,""max"":26.2,""min"":16.2},""9"":{""avg"":17.1,""max"":22.2,""min"":12.7},""10"":{""avg"":12.7,""max"":17.1,""min"":9},""11"":{""avg"":6.6,""max"":9.4,""min"":3.9},""12"":{""avg"":4.1,""max"":6.4,""min"":1.8}}","[""Short trip"",""Weekend""]",Mid-range,5.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,45c083b3-fc34-4d42-b74a-cd9dffe4156a,Berlin,europe,"Eclectic streets filled with history, art, and a dynamic cultural scene create an atmosphere that's both invigorating and deeply engaging.",52.510885,13.3989367,"{""1"":{""avg"":2.3,""max"":4.3,""min"":0.3},""2"":{""avg"":3.4,""max"":6.4,""min"":0.6},""3"":{""avg"":6.1,""max"":10.3,""min"":2},""4"":{""avg"":9.8,""max"":14.5,""min"":5.1},""5"":{""avg"":14.7,""max"":19.5,""min"":9.4},""6"":{""avg"":19.5,""max"":24.7,""min"":14},""7"":{""avg"":19.9,""max"":24.7,""min"":15},""8"":{""avg"":20.2,""max"":25.3,""min"":15.3},""9"":{""avg"":15.8,""max"":20.8,""min"":11.4},""10"":{""avg"":10.9,""max"":14.5,""min"":7.8},""11"":{""avg"":6.1,""max"":8.5,""min"":3.8},""12"":{""avg"":3.9,""max"":5.7,""min"":2}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,5.0,3.0,2.0,1.0,5.0,4.0,3.0,5.0,2.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,d7e45496-f17a-4187-a9a5-ce30958370bf,Munich,europe,"Historic streets filled with the aroma of pretzels and beer, vibrant festivals, and a charming blend of tradition and modernity await.",48.1371079,11.5753822,"{""1"":{""avg"":1.8,""max"":5,""min"":-1.2},""2"":{""avg"":3.6,""max"":7.5,""min"":0.2},""3"":{""avg"":6.4,""max"":11.3,""min"":2.1},""4"":{""avg"":10.1,""max"":15.6,""min"":4.9},""5"":{""avg"":14,""max"":19.3,""min"":9},""6"":{""avg"":19,""max"":24.6,""min"":13.7},""7"":{""avg"":20.6,""max"":26.3,""min"":15.2},""8"":{""avg"":20.2,""max"":26,""min"":15},""9"":{""avg"":15.5,""max"":20.9,""min"":10.8},""10"":{""avg"":11.1,""max"":16,""min"":7.1},""11"":{""avg"":5.6,""max"":9.1,""min"":2.6},""12"":{""avg"":3.1,""max"":6.2,""min"":0.3}}","[""Day trip"",""Weekend"",""Short trip""]",Mid-range,5.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,139d05b0-435f-42e5-850f-3aa57ac0fefb,Freiburg,europe,"Charming cobblestone streets, lush greenery, and a welcoming vibe create a perfect blend of nature and history, inviting you to explore leisurely.",47.9960901,7.8494005,"{""1"":{""avg"":2.1,""max"":5.8,""min"":-1.1},""2"":{""avg"":4.2,""max"":8.5,""min"":0.6},""3"":{""avg"":6.6,""max"":11.8,""min"":2.1},""4"":{""avg"":9.5,""max"":15.2,""min"":4.1},""5"":{""avg"":13.5,""max"":19.1,""min"":8.1},""6"":{""avg"":18.2,""max"":24,""min"":12.6},""7"":{""avg"":19.8,""max"":25.9,""min"":14},""8"":{""avg"":19.6,""max"":25.8,""min"":14.1},""9"":{""avg"":15.2,""max"":21.1,""min"":10.4},""10"":{""avg"":11.2,""max"":16.3,""min"":7.1},""11"":{""avg"":5.9,""max"":9.8,""min"":2.5},""12"":{""avg"":3.7,""max"":7.4,""min"":0.5}}","[""Short trip"",""Weekend""]",Mid-range,4.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,a87511bd-77f4-4afc-977e-730d34c1c7bd,Rostock,europe,"Charming cobblestone streets and historic architecture meet the refreshing sea breeze, creating a welcoming blend of maritime history and modern vibrancy.",54.0886707,12.1400211,"{""1"":{""avg"":2.1,""max"":4.2,""min"":-0.3},""2"":{""avg"":2.7,""max"":5.6,""min"":-0.2},""3"":{""avg"":4.6,""max"":8.5,""min"":0.7},""4"":{""avg"":7.8,""max"":12.7,""min"":2.6},""5"":{""avg"":12.7,""max"":17.8,""min"":6.8},""6"":{""avg"":16.9,""max"":22.2,""min"":10.8},""7"":{""avg"":17.6,""max"":22.7,""min"":12.1},""8"":{""avg"":18.2,""max"":23.7,""min"":12.3},""9"":{""avg"":14.7,""max"":19.8,""min"":9.7},""10"":{""avg"":10.4,""max"":13.9,""min"":6.6},""11"":{""avg"":5.8,""max"":8.2,""min"":3.1},""12"":{""avg"":3.6,""max"":5.5,""min"":1.3}}","[""Short trip"",""Weekend""]",Mid-range,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,bbbaa3f2-5a06-4e14-9626-0ec02a43b129,Hamburg,europe,"A lively port city where historic architecture meets modern design, offering a relaxed vibe with waterfront strolls and bustling markets.",53.550341,10.000654,"{""1"":{""avg"":2.9,""max"":5.1,""min"":0.4},""2"":{""avg"":3.6,""max"":6.6,""min"":0.4},""3"":{""avg"":5.6,""max"":9.7,""min"":1.5},""4"":{""avg"":8.6,""max"":13.6,""min"":3.4},""5"":{""avg"":13.2,""max"":18.5,""min"":7.6},""6"":{""avg"":17.4,""max"":22.7,""min"":11.6},""7"":{""avg"":18.1,""max"":23.1,""min"":13},""8"":{""avg"":18.5,""max"":23.8,""min"":13.1},""9"":{""avg"":15.1,""max"":20,""min"":10.4},""10"":{""avg"":11,""max"":14.6,""min"":7.4},""11"":{""avg"":6.4,""max"":8.9,""min"":3.6},""12"":{""avg"":4.6,""max"":6.6,""min"":2.2}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,3c17a4a0-29e4-4aba-aaba-8f6e831349f1,Lübeck,europe,Charming cobblestone streets lined with medieval architecture and the scent of marzipan create an inviting and cozy atmosphere for exploration.,53.866444,10.684738,"{""1"":{""avg"":2.6,""max"":4.8,""min"":0},""2"":{""avg"":3.1,""max"":6.3,""min"":-0.3},""3"":{""avg"":5.1,""max"":9.5,""min"":0.6},""4"":{""avg"":8.1,""max"":13.4,""min"":2.5},""5"":{""avg"":12.9,""max"":18.5,""min"":6.8},""6"":{""avg"":17.1,""max"":22.8,""min"":10.9},""7"":{""avg"":17.9,""max"":23.4,""min"":12.2},""8"":{""avg"":18.2,""max"":23.9,""min"":12.4},""9"":{""avg"":14.8,""max"":20.1,""min"":9.4},""10"":{""avg"":10.6,""max"":14.5,""min"":6.9},""11"":{""avg"":6.1,""max"":8.5,""min"":3.1},""12"":{""avg"":4.2,""max"":6.2,""min"":1.8}}","[""Short trip"",""Weekend""]",Mid-range,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,9a4f8eec-e269-42bb-96bd-4c0e0a82df57,Frankfurt,europe,"Skyscrapers and historic charm blend seamlessly, offering a dynamic cityscape where modernity meets tradition, all underlined by a vibrant cultural scene.",50.1106444,8.6820917,"{""1"":{""avg"":3.6,""max"":5.8,""min"":1.3},""2"":{""avg"":4.9,""max"":8.2,""min"":1.9},""3"":{""avg"":7.8,""max"":12.2,""min"":3.7},""4"":{""avg"":11.3,""max"":16.7,""min"":6.1},""5"":{""avg"":15.5,""max"":20.9,""min"":10.3},""6"":{""avg"":20.1,""max"":25.7,""min"":14.7},""7"":{""avg"":21.4,""max"":27.2,""min"":16.1},""8"":{""avg"":21.3,""max"":27.1,""min"":16.1},""9"":{""avg"":16.9,""max"":22.4,""min"":12.2},""10"":{""avg"":12,""max"":16,""min"":8.5},""11"":{""avg"":7,""max"":9.7,""min"":4.5},""12"":{""avg"":4.8,""max"":6.8,""min"":2.8}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,1c6eef16-2336-40a1-831c-7f079f7f8699,Cologne,europe,"Charming cobblestone streets, the majestic cathedral, and lively beer halls create a welcoming atmosphere filled with history and vibrant local culture.",50.938361,6.959974,"{""1"":{""avg"":4.2,""max"":6.6,""min"":1.8},""2"":{""avg"":5.6,""max"":9,""min"":2.4},""3"":{""avg"":7.9,""max"":12.3,""min"":3.9},""4"":{""avg"":11,""max"":16.1,""min"":5.8},""5"":{""avg"":15.2,""max"":20.6,""min"":9.9},""6"":{""avg"":19.5,""max"":24.8,""min"":14.2},""7"":{""avg"":20.4,""max"":25.8,""min"":15.3},""8"":{""avg"":20.4,""max"":25.9,""min"":15.5},""9"":{""avg"":16.5,""max"":21.9,""min"":11.9},""10"":{""avg"":12.5,""max"":16.4,""min"":9.1},""11"":{""avg"":7.9,""max"":10.8,""min"":5.1},""12"":{""avg"":6,""max"":8.3,""min"":3.5}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,ae4f0783-8381-40aa-a59f-21ac90f3ac43,Leipzig,europe,"Charming cobblestone streets, vibrant arts scene, and lively music venues create a welcoming vibe that's both culturally rich and refreshingly laid-back.",51.3406321,12.3747329,"{""1"":{""avg"":2.4,""max"":4.8,""min"":-0.2},""2"":{""avg"":3.4,""max"":7.1,""min"":-0.2},""3"":{""avg"":5.8,""max"":10.5,""min"":1.4},""4"":{""avg"":9.5,""max"":14.8,""min"":3.9},""5"":{""avg"":14.2,""max"":19.7,""min"":8.2},""6"":{""avg"":19,""max"":24.8,""min"":13.1},""7"":{""avg"":20.1,""max"":26,""min"":14.2},""8"":{""avg"":20.2,""max"":26,""min"":14.4},""9"":{""avg"":15.8,""max"":21.4,""min"":10.5},""10"":{""avg"":11.2,""max"":15.5,""min"":7.4},""11"":{""avg"":6.1,""max"":9.2,""min"":3.1},""12"":{""avg"":4.1,""max"":6.5,""min"":1.5}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0
Serene Temple,Germany,Europe,City,42.76,Spring,4.7,3.86,No,b896db96-451a-4b69-aa09-60c677573869,Nuremberg,europe,"Charming medieval streets, vibrant markets, and a rich history offer a delightful blend of old-world charm and modern vibrancy.",49.453872,11.077298,"{""1"":{""avg"":1.6,""max"":4.5,""min"":-1.6},""2"":{""avg"":2.9,""max"":7,""min"":-1.1},""3"":{""avg"":5.8,""max"":11.3,""min"":0.3},""4"":{""avg"":9.6,""max"":15.8,""min"":3},""5"":{""avg"":14.1,""max"":19.9,""min"":7.6},""6"":{""avg"":18.9,""max"":25,""min"":12.3},""7"":{""avg"":20.2,""max"":26.5,""min"":13.4},""8"":{""avg"":19.9,""max"":26.4,""min"":13.5},""9"":{""avg"":15.2,""max"":21.4,""min"":9.3},""10"":{""avg"":10.5,""max"":15.4,""min"":5.7},""11"":{""avg"":5.4,""max"":8.8,""min"":1.9},""12"":{""avg"":2.9,""max"":5.6,""min"":0}}","[""Short trip"",""Weekend""]",Mid-range,4.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0
Golden Forest,Germany,Europe,City,198.79,Spring,4.8,5.39,Yes,d5bca023-e7ef-45a6-bbf3-f27313ce544d,Heidelberg,europe,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",49.4093582,8.694724,"{""1"":{""avg"":3.1,""max"":6,""min"":0.4},""2"":{""avg"":5,""max"":9,""min"":1.8},""3"":{""avg"":7.1,""max"":11.5,""min"":3.5},""4"":{""avg"":9.2,""max"":14.1,""min"":4.5},""5"":{""avg"":14.8,""max"":19.6,""min"":10},""6"":{""avg"":20.3,""max"":25.4,""min"":14.8},""7"":{""avg"":20.8,""max"":25.8,""min"":15.6},""8"":{""avg"":21,""max"":26.2,""min"":16.2},""9"":{""avg"":17.1,""max"":22.2,""min"":12.7},""10"":{""avg"":12.7,""max"":17.1,""min"":9},""11"":{""avg"":6.6,""max"":9.4,""min"":3.9},""12"":{""avg"":4.1,""max"":6.4,""min"":1.8}}","[""Short trip"",""Weekend""]",Mid-range,5.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0
